Time,ShipKinetic,GranularKinetic,Dissipated
31,72063,3,946055,0,679,9063
31,73063,3,8964365,0,679,95593
31,740631,3,8433108,0,680,00903
31,750631,3,7867863,0,680,06555
31,760632,3,7269788,0,680,12537
31,770632,3,6640103,0,680,18835
31,780632,3,5980084,0,680,25433
31,790632,3,529107,0,680,32324
31,800632,3,4574456,0,680,3949
31,810633,3,383169,0,680,4692
31,820633,3,3064265,0,680,5459
31,830633,3,2273726,0,680,62494
31,840633,3,1461656,0,680,7061
31,850634,3,0629678,0,680,7893
31,860634,2,9779453,0,680,8743
31,870634,2,8912678,0,680,961
31,880634,2,8031075,0,681,04913
31,890635,2,71364,0,681,1386
31,900635,2,6230416,0,681,2292
31,910635,2,5314925,0,681,32074
31,920635,2,4391727,0,681,4131
31,930635,2,346265,0,681,506
31,940636,2,2529519,0,681,5993
31,950636,2,1594162,0,681,6928
31,960636,2,065841,0,681,7864
31,970636,1,9724102,0,681,8798
31,980637,1,8793057,0,681,9729
31,990637,1,786709,0,682,0655
32,000637,1,6947998,0,682,1574
32,010635,1,6037565,0,682,2485
32,020634,1,5137553,0,682,3385
32,030632,1,4249703,0,682,4273
32,04063,1,337572,0,682,5147
32,05063,1,2517283,0,682,6005
32,060627,1,1676039,0,682,68463
32,070625,1,085359,0,682,76685
32,080624,1,0051507,0,682,84705
32,090622,0,9271308,0,682,92505
32,10062,0,851447,0,683,00073
32,11062,0,7782419,0,683,0739
32,120617,0,7076527,0,683,14453
32,130615,0,6398113,0,683,2124
32,140614,0,5748438,0,683,27734
32,15061,0,5128704,0,683,3393
32,16061,0,4540048,0,683,39813
32,17061,0,39835447,0,683,4538
32,180607,0,34602025,0,683,5061
32,190605,0,29709613,0,683,55505
32,200603,0,25166905,0,683,60046
32,2106,0,20981884,0,683,64233
32,2206,0,17161801,0,683,68054
32,2306,0,13713163,0,683,715
32,240597,0,10641722,0,683,7457
32,250595,0,079524636,0,683,77264
32,260593,0,05649604,0,683,79565
32,27059,0,037365757,0,683,81476
32,28059,0,022160279,0,683,82996
32,29059,0,010898176,0,683,84125
32,300587,0,0035901235,0,683,8486
32,310585,0,00023887157,0,683,8519
32,320583,0,0008392587,0,683,8519
32,33058,0,00537824,0,683,8519
32,34058,0,013834927,0,683,8519
32,35058,0,026180651,0,683,8519
32,360577,0,04237902,0,683,8519
32,370575,0,06238604,0,683,8519
32,380573,0,08615018,0,683,8519
32,39057,0,113612495,0,683,8519
32,40057,0,14470679,0,683,8519
32,41057,0,17935975,0,683,8519
32,420567,0,21749108,0,683,8519
32,430565,0,2590137,0,683,8519
32,440563,0,303834,0,683,8519
32,45056,0,3518518,0,683,8519
32,46056,0,4029609,0,683,8519
32,47056,0,457049,0,683,8519
32,480556,0,51399827,0,683,8519
32,490555,0,5736852,0,683,8519
32,500553,0,63598114,0,683,8519
32,51055,0,7007526,0,683,8519
32,52055,0,7678611,0,683,8519
32,53055,0,8371641,0,683,8519
32,540546,0,9085148,0,683,8519
32,550545,0,98176265,0,683,8519
32,560543,1,0567535,0,683,8519
32,57054,1,1333303,0,683,8519
32,58054,1,2113329,0,683,8519
32,590538,1,2905988,0,683,8519
32,600536,1,370963,0,683,8519
32,610535,1,4522588,0,683,8519
32,620533,1,5343182,0,683,8519
32,63053,1,6169719,0,683,8519
32,64053,1,7000495,0,683,8519
32,650528,1,7833802,0,683,8519
32,660526,1,8667934,0,683,8519
32,670525,1,9501183,0,683,8519
32,680523,2,0331845,0,683,8519
32,69052,2,1158228,0,683,8519
32,70052,2,1978655,0,683,8519
32,710518,2,2791457,0,683,8519
32,720516,2,3594985,0,683,8519
32,730515,2,4387612,0,683,8519
32,740513,2,5167742,0,683,8519
32,75051,2,5933802,0,683,8519
32,76051,2,668425,0,683,8519
32,770508,2,741758,0,683,8519
32,780506,2,8132324,0,683,8519
32,790504,2,882705,0,683,8519
32,800503,2,9500377,0,683,8519
32,8105,3,0150955,0,683,8519
32,8205,3,0777497,0,683,8519
32,830498,3,1378763,0,683,8519
32,840496,3,195356,0,683,8519
32,850494,3,250076,0,683,8519
32,860493,3,3019288,0,683,8519
32,87049,3,3508122,0,683,8519
32,88049,3,3966305,0,683,8519
32,890488,3,4392955,0,683,8519
32,900486,3,4787238,0,683,8519
32,910484,3,5148392,0,683,8519
32,920483,3,5475729,0,683,8519
32,93048,3,576862,0,683,8519
32,94048,3,6026514,0,683,8519
32,950478,3,624893,0,683,8519
32,960476,3,6435456,0,683,8519
32,970474,3,6585753,0,683,8519
32,980473,3,669956,0,683,8519
32,99047,3,6776679,0,683,8519
33,00047,3,6816995,0,683,8519
33,010468,3,682047,0,683,8519
33,020466,3,6787121,0,683,8553
33,030464,3,671706,0,683,8623
33,040462,3,6610467,0,683,873
33,05046,3,6467588,0,683,88727
33,06046,3,6288743,0,683,90515
33,070457,3,6074324,0,683,9266
33,080456,3,5824795,0,683,95154
33,090454,3,5540693,0,683,9799
33,100452,3,5222614,0,684,0117
33,11045,3,487122,0,684,0469
33,12045,3,4487252,0,684,08527
33,130447,3,40715,0,684,12683
33,140446,3,362483,0,684,1715
33,150444,3,3148148,0,684,2192
33,160442,3,2642446,0,684,2698
33,17044,3,2108746,0,684,3231
33,18044,3,1548133,0,684,3792
33,190437,3,0961752,0,684,43787
33,200436,3,0350788,0,684,49896
33,210434,2,9716473,0,684,5624
33,220432,2,9060087,0,684,628
33,23043,2,8382955,0,684,6957
33,24043,2,7686424,0,684,7653
33,250427,2,6971896,0,684,8368
33,260426,2,62408,0,684,9099
33,270424,2,5494595,0,684,98456
33,280422,2,4734764,0,685,06055
33,29042,2,3962817,0,685,13776
33,30042,2,3180292,0,685,216
33,310417,2,238873,0,685,29517
33,320415,2,1589696,0,685,37506
33,330414,2,0784774,0,685,45557
33,340412,1,9975541,0,685,5365
33,35041,1,9163591,0,685,6177
33,36041,1,8350518,0,685,699
33,370407,1,7537911,0,685,7802
33,380405,1,6727359,0,685,86127
33,390404,1,592044,0,685,94196
33,400402,1,5118729,0,686,02216
33,4104,1,4323779,0,686,1016
33,4204,1,353713,0,686,1803
33,430397,1,2760305,0,686,258
33,440395,1,1994799,0,686,33453
33,450394,1,1242086,0,686,4098
33,460392,1,0503608,0,686,48364
33,47039,0,9780779,0,686,5559
33,48039,0,9074976,0,686,62646
33,490387,0,83875406,0,686,6952
33,500385,0,77197766,0,686,76196
33,510384,0,7072942,0,686,82666
33,520382,0,6448254,0,686,8891
33,53038,0,5846883,0,686,9492
33,54038,0,52699476,0,687,0069
33,550377,0,4718518,0,687,062
33,560375,0,41936105,0,687,1145
33,570374,0,36961862,0,687,16425
33,58037,0,32271498,0,687,2111
33,59037,0,2787347,0,687,2551
33,60037,0,23775642,0,687,2961
33,610367,0,19985251,0,687,334
33,620365,0,16508912,0,687,3688
33,630363,0,13352604,0,687,4003
33,64036,0,105216496,0,687,42865
33,65036,0,080207065,0,687,4537
33,66036,0,058537714,0,687,47534
33,670357,0,040241618,0,687,49365
33,680355,0,02534516,0,687,50854
33,690353,0,013867873,0,687,52
33,70035,0,005822421,0,687,5281
33,71035,0,0012145885,0,687,53265
33,72035,4,3281485E-05,0,687,5338
33,730347,0,0023005416,0,687,5338
33,740345,0,007971576,0,687,5338
33,750343,0,017034806,0,687,5338
33,76034,0,029461913,0,687,5338
33,77034,0,04521792,0,687,5338
33,78034,0,064261265,0,687,5338
33,790337,0,086543895,0,687,5338
33,800335,0,11201141,0,687,5338
33,810333,0,14060314,0,687,5338
33,82033,0,17225228,0,687,5338
33,83033,0,20688605,0,687,5338
33,84033,0,2444259,0,687,5338
33,850327,0,28478754,0,687,5338
33,860325,0,32788134,0,687,5338
33,870323,0,37361228,0,687,5338
33,88032,0,42188036,0,687,5338
33,89032,0,4725806,0,687,5338
33,90032,0,5256035,0,687,5338
33,910316,0,58083504,0,687,5338
33,920315,0,6381569,0,687,5338
33,930313,0,69744706,0,687,5338
33,94031,0,75857985,0,687,5338
33,95031,0,8214259,0,687,5338
33,960308,0,8858528,0,687,5338
33,970306,0,9517254,0,687,5338
33,980305,1,0189058,0,687,5338
33,990303,1,0872536,0,687,5338
34,0003,1,1566266,0,687,5338
34,0103,1,2268809,0,687,5338
34,020298,1,2978709,0,687,5338
34,030296,1,3694497,0,687,5338
34,040295,1,4414699,0,687,5338
34,050293,1,5137835,0,687,5338
34,06029,1,5862418,0,687,5338
34,07029,1,6586964,0,687,5338
34,080288,1,7309994,0,687,5338
34,090286,1,8030031,0,687,5338
34,100285,1,8745608,0,687,5338
34,110283,1,9455273,0,687,5338
34,12028,2,0157585,0,687,5338
34,13028,2,085112,0,687,5338
34,140278,2,153448,0,687,5338
34,150276,2,2206287,0,687,5338
34,160275,2,2865186,0,687,5338
34,170273,2,350985,0,687,5338
34,18027,2,4138987,0,687,5338
34,19027,2,4751346,0,687,5338
34,200268,2,5345697,0,687,5338
34,210266,2,5920856,0,687,5338
34,220264,2,6475685,0,687,5338
34,230263,2,700907,0,687,5338
34,24026,2,7519968,0,687,5338
34,25026,2,8007364,0,687,5338
34,260258,2,8470302,0,687,5338
34,270256,2,890787,0,687,5338
34,280254,2,931921,0,687,5338
34,290253,2,9703522,0,687,5338
34,30025,3,0060058,0,687,5338
34,31025,3,0388134,0,687,5338
34,320248,3,0687115,0,687,5338
34,330246,3,0956428,0,687,5338
34,340244,3,1195562,0,687,5338
34,350243,3,140407,0,687,5338
34,36024,3,1581564,0,687,5338
34,37024,3,1727717,0,687,5338
34,380238,3,1842265,0,687,5338
34,390236,3,1925013,0,687,5338
34,400234,3,1975827,0,687,5338
34,410233,3,199464,0,687,5338
34,42023,3,1981442,0,687,53516
34,43023,3,1936288,0,687,5397
34,440228,3,1859314,0,687,54736
34,450226,3,1750696,0,687,5582
34,460224,3,1610677,0,687,5722
34,470222,3,1439579,0,687,5893
34,48022,3,1237767,0,687,6095
34,49022,3,1005676,0,687,6327
34,500217,3,0743802,0,687,6589
34,510216,3,0452688,0,687,688
34,520214,3,0132952,0,687,72
34,530212,2,9785252,0,687,75476
34,54021,2,941031,0,687,79224
34,55021,2,90089,0,687,8324
34,560207,2,8581846,0,687,8751
34,570206,2,8130014,0,687,9203
34,580204,2,7654333,0,687,96783
34,590202,2,7155766,0,688,0177
34,6002,2,6635325,0,688,06976
34,6102,2,6094062,0,688,1239
34,620197,2,5533073,0,688,18
34,630196,2,4953482,0,688,238
34,640194,2,4356453,0,688,29767
34,650192,2,3743188,0,688,359
34,66019,2,311491,0,688,4218
34,67019,2,2472873,0,688,486
34,680187,2,1818361,0,688,55145
34,690186,2,1152675,0,688,61804
34,700184,2,047713,0,688,6856
34,710182,1,9793073,0,688,754
34,72018,1,9101851,0,688,8231
34,73018,1,8404834,0,688,8928
34,740177,1,7703393,0,688,96295
34,750175,1,6998906,0,689,0334
34,760174,1,629276,0,689,104
34,770172,1,5586339,0,689,1746
34,78017,1,4881024,0,689,2452
34,79017,1,417819,0,689,3155
34,800167,1,3479205,0,689,3854
34,810165,1,2785432,0,689,4548
34,820164,1,2098215,0,689,5235
34,830162,1,141888,0,689,59143
34,84016,1,0748743,0,689,65845
34,85016,1,0089091,0,689,7244
34,860157,0,94411933,0,689,78925
34,870155,0,88062894,0,689,8527
34,880154,0,81855935,0,689,9148
34,890152,0,7580285,0,689,97534
34,90015,0,6991515,0,690,03424
34,91015,0,64203954,0,690,0914
34,920147,0,58680004,0,690,1466
34,930145,0,5335369,0,690,1999
34,940144,0,4823494,0,690,2511
34,95014,0,43333274,0,690,3001
34,96014,0,38657758,0,690,34686
34,97014,0,3421697,0,690,3913
34,980137,0,30019024,0,690,4333
34,990135,0,26071516,0,690,4728
35,000134,0,22381537,0,690,5097
35,01013,0,18955642,0,690,54395
35,02013,0,15799853,0,690,5755
35,03013,0,12919638,0,690,6043
35,040127,0,10319898,0,690,6303
35,050125,0,08004969,0,690,65344
35,060123,0,059786107,0,690,6737
35,07012,0,04243994,0,690,69104
35,08012,0,02803704,0,690,70544
35,09012,0,016597318,0,690,71686
35,100117,0,008134724,0,690,72534
35,110115,0,0026572347,0,690,73083
35,120113,0,00016684658,0,690,73334
35,13011,0,0006595847,0,690,73334
35,14011,0,0041255224,0,690,73334
35,15011,0,010548814,0,690,73334
35,160107,0,019907737,0,690,73334
35,170105,0,03217474,0,690,73334
35,180103,0,047316536,0,690,73334
35,1901,0,06529415,0,690,73334
35,2001,0,08606301,0,690,73334
35,2101,0,10957307,0,690,73334
35,220097,0,1357689,0,690,73334
35,230095,0,16458984,0,690,73334
35,240093,0,19597006,0,690,73334
35,25009,0,22983882,0,690,73334
35,26009,0,26612043,0,690,73334
35,27009,0,30473468,0,690,73334
35,280087,0,34559676,0,690,73334
35,290085,0,3886176,0,690,73334
35,300083,0,43370396,0,690,73334
35,31008,0,4807586,0,690,73334
35,32008,0,52968067,0,690,73334
35,33008,0,58036566,0,690,73334
35,340076,0,632706,0,690,73334
35,350075,0,6865907,0,690,73334
35,360073,0,741906,0,690,73334
35,37007,0,7985357,0,690,73334
35,38007,0,8563611,0,690,73334
35,390068,0,91526127,0,690,73334
35,400066,0,9751134,0,690,73334
35,410065,1,0357931,0,690,73334
35,420063,1,0971745,0,690,73334
35,43006,1,1591307,0,690,73334
35,44006,1,2215337,0,690,73334
35,450058,1,284255,0,690,73334
35,460056,1,3471658,0,690,73334
35,470055,1,4101369,0,690,73334
35,480053,1,4730399,0,690,73334
35,49005,1,5357459,0,690,73334
35,50005,1,598127,0,690,73334
35,510048,1,6600567,0,690,73334
35,520046,1,721409,0,690,73334
35,530045,1,7820598,0,690,73334
35,540043,1,8418862,0,690,73334
35,55004,1,9007673,0,690,73334
35,56004,1,958585,0,690,73334
35,570038,2,015222,0,690,73334
35,580036,2,0705652,0,690,73334
35,590034,2,1245046,0,690,73334
35,600033,2,1769307,0,690,73334
35,61003,2,2277398,0,690,73334
35,62003,2,276831,0,690,73334
35,630028,2,324106,0,690,73334
35,640026,2,3694715,0,690,73334
35,650024,2,4128377,0,690,73334
35,660023,2,4541192,0,690,73334
35,67002,2,493235,0,690,73334
35,68002,2,5301085,0,690,73334
35,690018,2,564667,0,690,73334
35,700016,2,596844,0,690,73334
35,710014,2,626577,0,690,73334
35,720013,2,6538079,0,690,73334
35,73001,2,6784854,0,690,73334
35,74001,2,700562,0,690,73334
35,750008,2,719996,0,690,73334
35,760006,2,7367508,0,690,73334
35,770004,2,7507963,0,690,73334
35,780003,2,7621064,0,690,73334
35,79,2,7706614,0,690,73334
35,8,2,7764468,0,690,73334
35,809998,2,7794538,0,690,73334
35,819996,2,7796786,0,690,73334
35,829994,2,7771244,0,690,7359
35,839993,2,7717986,0,690,7412
35,84999,2,7637148,0,690,74927
35,85999,2,7528923,0,690,7601
35,869987,2,739355,0,690,7736
35,879986,2,7231324,0,690,78986
35,889984,2,7042599,0,690,8087
35,899982,2,682778,0,690,8302
35,90998,2,6587307,0,690,85425
35,91998,2,63217,0,690,8808
35,929977,2,603151,0,690,9098
35,939976,2,5717332,0,690,9412
35,949974,2,5379817,0,690,975
35,959972,2,5019662,0,691,011
35,96997,2,4637604,0,691,0492
35,97997,2,4234421,0,691,08954
35,989967,2,3810937,0,691,1319
35,999966,2,3368006,0,691,1762
36,009964,2,2906528,0,691,22235
36,019962,2,242744,0,691,27026
36,02996,2,1931698,0,691,3198
36,03996,2,1420305,0,691,371
36,049957,2,0894287,0,691,4236
36,059956,2,0354695,0,691,47754
36,069954,1,980261,0,691,5328
36,079952,1,9239134,0,691,5891
36,08995,1,8665385,0,691,6465
36,09995,1,8082507,0,691,7048
36,109947,1,7491655,0,691,76385
36,119946,1,6894,0,691,8236
36,129944,1,629072,0,691,8839
36,139942,1,5683007,0,691,9447
36,14994,1,5072057,0,692,0058
36,15994,1,4459072,0,692,0671
36,169937,1,3845253,0,692,1285
36,179935,1,3231803,0,692,1898
36,189934,1,2619921,0,692,25104
36,199932,1,2010797,0,692,31195
36,20993,1,1405619,0,692,3725
36,21993,1,0805563,0,692,4325
36,229927,1,0211788,0,692,4919
36,239925,0,9625443,0,692,55054
36,249924,0,90476596,0,692,60834
36,259922,0,8479548,0,692,66516
36,26992,0,7922197,0,692,7209
36,27992,0,7376674,0,692,77545
36,289917,0,68440175,0,692,82874
36,299915,0,6325242,0,692,8806
36,309914,0,5821329,0,692,931
36,319912,0,5333228,0,692,97986
36,32991,0,48618594,0,693,027
36,33991,0,4408104,0,693,0723
36,349907,0,39728075,0,693,11584
36,359905,0,35567763,0,693,1575
36,369904,0,31607774,0,693,1971
36,3799,0,27855358,0,693,2346
36,3899,0,24317336,0,693,27
36,3999,0,21000092,0,693,30316
36,409897,0,17909552,0,693,33405
36,419895,0,15051176,0,693,3626
36,429893,0,124299504,0,693,3888
36,43989,0,10050383,0,693,4126
36,44989,0,07916484,0,693,43396
36,45989,0,060317647,0,693,4528
36,469887,0,043992355,0,693,4691
36,479885,0,03021393,0,693,4829
36,489883,0,019002225,0,693,49414
36,49988,0,010371919,0,693,50275
36,50988,0,0043325047,0,693,5088
36,51988,0,00088827964,0,693,5122
36,529877,3,8348448E-05,0,693,51306
36,539875,0,0017766354,0,693,51306
36,549873,0,006091905,0,693,51306
36,55987,0,012967797,0,693,51306
36,56987,0,022382868,0,693,51306
36,57987,0,034310643,0,693,51306
36,589867,0,048719686,0,693,51306
36,599865,0,065573655,0,693,51306
36,609863,0,08483141,0,693,51306
36,61986,0,10644709,0,693,51306
36,62986,0,13037021,0,693,51306
36,63986,0,15654577,0,693,51306
36,649857,0,18491441,0,693,51306
36,659855,0,21541247,0,693,51306
36,669853,0,24797218,0,693,51306
36,67985,0,28252175,0,693,51306
36,68985,0,31898567,0,693,51306
36,69985,0,3572846,0,693,51306
36,709846,0,39733586,0,693,51306
36,719845,0,43905327,0,693,51306
36,729843,0,48234764,0,693,51306
36,73984,0,5271267,0,693,51306
36,74984,0,57329553,0,693,51306
36,75984,0,6207564,0,693,51306
36,769836,0,66940933,0,693,51306
36,779835,0,71915245,0,693,51306
36,789833,0,76988125,0,693,51306
36,79983,0,8214902,0,693,51306
36,80983,0,8738716,0,693,51306
36,819828,0,9269168,0,693,51306
36,829826,0,9805159,0,693,51306
36,839825,1,0345582,0,693,51306
36,849823,1,0889322,0,693,51306
36,85982,1,1435261,0,693,51306
36,86982,1,1982279,0,693,51306
36,879818,1,2529253,0,693,51306
36,889816,1,3075069,0,693,51306
36,899815,1,361861,0,693,51306
36,909813,1,4158771,0,693,51306
36,91981,1,4694453,0,693,51306
36,92981,1,5224568,0,693,51306
36,939808,1,5748047,0,693,51306
36,949806,1,6263827,0,693,51306
36,959805,1,6770871,0,693,51306
36,969803,1,7268157,0,693,51306
36,9798,1,7754688,0,693,51306
36,9898,1,8229485,0,693,51306
36,999798,1,8691598,0,693,51306
37,009796,1,9140108,0,693,51306
37,019794,1,9574119,0,693,51306
37,029793,1,9992765,0,693,51306
37,03979,2,0395217,0,693,51306
37,04979,2,078068,0,693,51306
37,059788,2,1148393,0,693,51306
37,069786,2,1497624,0,693,51306
37,079784,2,18277,0,693,51306
37,089783,2,2137969,0,693,51306
37,09978,2,2427828,0,693,51306
37,10978,2,269671,0,693,51306
37,119778,2,29441,0,693,51306
37,129776,2,3169513,0,693,51306
37,139774,2,3372529,0,693,51306
37,149773,2,3552754,0,693,51306
37,15977,2,3709853,0,693,51306
37,16977,2,3843534,0,693,51306
37,179768,2,3953557,0,693,51306
37,189766,2,4039717,0,693,51306
37,199764,2,4101872,0,693,51306
37,209763,2,413991,0,693,51306
37,21976,2,415379,0,693,51306
37,22976,2,414351,0,693,5141
37,239758,2,4109108,0,693,5175
37,249756,2,4050677,0,693,5234
37,259754,2,3968358,0,693,5316
37,269753,2,3862343,0,693,54224
37,27975,2,3732865,0,693,5552
37,28975,2,3580205,0,693,57043
37,299747,2,3404694,0,693,588
37,309746,2,32067,0,693,6078
37,319744,2,2986639,0,693,6298
37,329742,2,2744975,0,693,654
37,33974,2,2482212,0,693,6803
37,34974,2,2198892,0,693,7086
37,359737,2,1895595,0,693,73895
37,369736,2,157294,0,693,77124
37,379734,2,1231596,0,693,80536
37,389732,2,087226,0,693,8413
37,39973,2,0495648,0,693,87897
37,40973,2,010254,0,693,9183
37,419727,1,969372,0,693,95917
37,429726,1,9270017,0,694,0015
37,439724,1,8832285,0,694,0453
37,449722,1,8381401,0,694,0904
37,45972,1,7918272,0,694,1367
37,46972,1,7443819,0,694,18414
37,479717,1,6958996,0,694,2326
37,489716,1,6464764,0,694,28204
37,499714,1,596211,0,694,33234
37,509712,1,545203,0,694,38336
37,51971,1,4935534,0,694,435
37,52971,1,4413645,0,694,4872
37,539707,1,3887393,0,694,5398
37,549706,1,3357816,0,694,5928
37,559704,1,2825954,0,694,64594
37,569702,1,2292854,0,694,6992
37,5797,1,1759558,0,694,75256
37,5897,1,1227112,0,694,8058
37,599697,1,0696552,0,694,8588
37,609695,1,0168912,0,694,91156
37,619694,0,96452194,0,694,9639
37,629692,0,91264886,0,695,0158
37,63969,0,8613723,0,695,0671
37,64969,0,8107913,0,695,1177
37,659687,0,7610034,0,695,1675
37,669685,0,712104,0,695,2164
37,679684,0,6641867,0,695,2643
37,689682,0,6173432,0,695,3111
37,69968,0,5716626,0,695,35675
37,70968,0,52723163,0,695,4012
37,719677,0,4841341,0,695,4443
37,729675,0,44245142,0,695,48596
37,739674,0,40226164,0,695,5261
37,749672,0,36363983,0,695,56476
37,75967,0,3266578,0,695,60175
37,76967,0,2913839,0,695,637
37,779667,0,25788286,0,695,67053
37,789665,0,22621591,0,695,7022
37,799664,0,19644032,0,695,732
37,80966,0,16860957,0,695,7598
37,81966,0,14277315,0,695,78564
37,82966,0,11897642,0,695,80945
37,839657,0,09726057,0,695,8312
37,849655,0,077662595,0,695,85077
37,859653,0,060215145,0,695,8682
37,86965,0,04494655,0,695,8835
37,87965,0,031880688,0,695,89655
37,88965,0,021037025,0,695,9074
37,899647,0,012430524,0,695,916
37,909645,0,0060716607,0,695,92236
37,919643,0,001966397,0,695,92645
37,92964,0,000116180265,0,695,9283
37,93964,0,0005179498,0,695,9283
37,94964,0,0031641521,0,695,9283
37,959637,0,008042767,0,695,9283
37,969635,0,015137334,0,695,9283
37,979633,0,024427004,0,695,9283
37,98963,0,035886582,0,695,9283
37,99963,0,04948658,0,695,9283
38,00963,0,06519332,0,695,9283
38,019627,0,08296894,0,695,9283
38,029625,0,10277156,0,695,9283
38,039623,0,12455532,0,695,9283
38,04962,0,14827049,0,695,9283
38,05962,0,17386357,0,695,9283
38,06962,0,20127745,0,695,9283
38,079617,0,23045148,0,695,9283
38,089615,0,2613216,0,695,9283
38,099613,0,2938205,0,695,9283
38,10961,0,32787776,0,695,9283
38,11961,0,36341995,0,695,9283
38,12961,0,40037093,0,695,9283
38,139606,0,4386517,0,695,9283
38,149605,0,47818103,0,695,9283
38,159603,0,5188751,0,695,9283
38,1696,0,56064814,0,695,9283
38,1796,0,6034122,0,695,9283
38,189598,0,64707774,0,695,9283
38,199596,0,69155335,0,695,9283
38,209595,0,7367465,0,695,9283
38,219593,0,782563,0,695,9283
38,22959,0,82890815,0,695,9283
38,23959,0,8756858,0,695,9283
38,249588,0,92279965,0,695,9283
38,259586,0,9701523,0,695,9283
38,269585,1,0176469,0,695,9283
38,279583,1,0651858,0,695,9283
38,28958,1,1126717,0,695,9283
38,29958,1,1600077,0,695,9283
38,309578,1,2070974,0,695,9283
38,319576,1,2538449,0,695,9283
38,329575,1,3001553,0,695,9283
38,339573,1,3459349,0,695,9283
38,34957,1,3910908,0,695,9283
38,35957,1,435532,0,695,9283
38,369568,1,479169,0,695,9283
38,379566,1,521914,0,695,9283
38,389565,1,563681,0,695,9283
38,399563,1,6043866,0,695,9283
38,40956,1,6439492,0,695,9283
38,41956,1,6822898,0,695,9283
38,429558,1,7193323,0,695,9283
38,439556,1,7550032,0,695,9283
38,449554,1,7892315,0,695,9283
38,459553,1,82195,0,695,9283
38,46955,1,8530936,0,695,9283
38,47955,1,8826014,0,695,9283
38,489548,1,9104154,0,695,9283
38,499546,1,9364816,0,695,9283
38,509544,1,9607488,0,695,9283
38,519543,1,98317,0,695,9283
38,52954,2,0037024,0,695,9283
38,53954,2,0223064,0,695,9283
38,549538,2,0389466,0,695,9283
38,559536,2,0535913,0,695,9283
38,569534,2,0662131,0,695,9283
38,579533,2,076789,0,695,9283
38,58953,2,0852997,0,695,9283
38,59953,2,0917306,0,695,9283
38,609528,2,0960703,0,695,9283
38,619526,2,0983126,0,695,9283
38,629524,2,0984554,0,695,9283
38,639523,2,0964994,0,695,93024
38,64952,2,092451,0,695,93427
38,65952,2,086321,0,695,94037
38,669518,2,078123,0,695,94855
38,679516,2,0678766,0,695,9588
38,689514,2,0556028,0,695,97107
38,699512,2,041329,0,695,98535
38,70951,2,0250854,0,696,0016
38,71951,2,0069063,0,696,0198
38,729507,1,9868299,0,696,03986
38,739506,1,9648979,0,696,06177
38,749504,1,9411561,0,696,0855
38,759502,1,9156533,0,696,111
38,7695,1,8884418,0,696,13824
38,7795,1,8595775,0,696,1671
38,789497,1,8291193,0,696,1976
38,799496,1,7971292,0,696,22955
38,809494,1,7636719,0,696,263
38,819492,1,7288156,0,696,29785
38,82949,1,6926303,0,696,33405
38,83949,1,6551892,0,696,37146
38,849487,1,6165675,0,696,4101
38,859486,1,5768425,0,696,4498
38,869484,1,5360941,0,696,4906
38,879482,1,4944035,0,696,5323
38,88948,1,4518541,0,696,5748
38,89948,1,4085305,0,696,61816
38,909477,1,3645185,0,696,6622
38,919476,1,3199058,0,696,7068
38,929474,1,2747804,0,696,7519
38,939472,1,2292318,0,696,7974
38,94947,1,1833501,0,696,8433
38,95947,1,1372249,0,696,88947
38,969467,1,0909473,0,696,9357
38,979465,1,0446081,0,696,98206
38,989464,0,9982978,0,697,0284
38,999462,0,9521071,0,697,0746
39,00946,0,90612584,0,697,12054
39,01946,0,8604436,0,697,1662
39,029457,0,815149,0,697,2115
39,039455,0,77033,0,697,2563
39,049454,0,72607297,0,697,30054
39,059452,0,6824634,0,697,3441
39,06945,0,6395851,0,697,387
39,07945,0,5975202,0,697,4291
39,089447,0,5563493,0,697,4703
39,099445,0,51615083,0,697,5105
39,109444,0,4770012,0,697,5496
39,119442,0,43897453,0,697,58765
39,12944,0,40214258,0,697,62445
39,13944,0,36657467,0,697,66003
39,149437,0,33233726,0,697,6943
39,159435,0,29949424,0,697,7271
39,169434,0,2681064,0,697,7585
39,179432,0,2382316,0,697,7883
39,18943,0,2099245,0,697,81665
39,19943,0,18323664,0,697,8433
39,209427,0,15821609,0,697,86835
39,219425,0,13490757,0,697,89166
39,229424,0,11335226,0,697,9132
39,23942,0,09358777,0,697,933
39,24942,0,07564804,0,697,9509
39,25942,0,059563305,0,697,96704
39,269417,0,045360036,0,697,98126
39,279415,0,033060897,0,697,9936
39,289413,0,022684697,0,698,00397
39,29941,0,014246367,0,698,0124
39,30941,0,007756936,0,698,01886
39,31941,0,0032235184,0,698,0234
39,329407,0,00064930745,0,698,02594
39,339405,3,3575754E-05,0,698,02655
39,349403,0,0013716844,0,698,02655
39,3594,0,004655101,0,698,02655
39,3694,0,009871422,0,698,02655
39,3794,0,017004412,0,698,02655
39,389397,0,026034027,0,698,02655
39,399395,0,03693649,0,698,02655
39,409393,0,04968432,0,698,02655
39,41939,0,064246416,0,698,02655
39,42939,0,080588095,0,698,02655
39,43939,0,0986712,0,698,02655
39,449387,0,11845418,0,698,02655
39,459385,0,13989216,0,698,02655
39,469383,0,16293705,0,698,02655
39,47938,0,18753763,0,698,02655
39,48938,0,21363975,0,698,02655
39,49938,0,24118625,0,698,02655
39,509377,0,27011725,0,698,02655
39,519375,0,30037028,0,698,02655
39,529373,0,33188027,0,698,02655
